BT003651,
047135,"Technical characteristics Product characteristics Cabinets RAL 7035 Depth 400 mm Dimensions height: 2000 mm Dimensions width: 1200 mm Weight: 129 kg Number of doors: 2 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two-door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047136,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 2000 mm Dimensions width: 1600 mm Weight: 150 kg Number of doors: 2 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047140,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 600 mm Weight: 71 kg Number of doors: 1 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047141,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 800 mm Weight: 83 kg Number of doors: 1 General characteristics Altis  monobloc metal cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047142,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 1000 mm Weight: 98 kg Number of doors: 2 General characteristics Altis  monobloc metal cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047143,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 1200 mm Weight: 120 kg Number of doors: 2 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047144,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 1600 mm Weight: 148 kg Number of doors: 2 General characteristics Altis  metal monoblock cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047145,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 800 mm Weight: 91 kg Number of doors: 1 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047146,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Height dimensions: 2000 mm Dimensions width: 1000 mm Weight: 104 kg Number of doors: 2 General characteristics Altis  monobloc metal cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047147,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 1200 mm Weight: 139 kg Number of doors: 2 General characteristics Altis  metal monobloc cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047148,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 1600 mm Weight: 164 kg Number of doors: 2 General characteristics Altis  monobloc metal cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047170,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 1800 mm Dimensions width: 800 mm Weight: 90 kg Number of doors: 1 General characteristics Altis  monobloc metal cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two-door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047171,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 2000 mm Dimensions width: 800 mm Weight: 97 kg Number of doors: 1 General characteristics Altis  metal monoblock cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047172,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 2000 mm Dimensions width: 1200 mm Weight: 145 kg Number of doors: 2 General characteristics Altis  metal monoblock cabinets IP 55 according to EN / IEC 60529 standard. IK 10 according to EN / IEC 62262 standard Nema 12 Textured polyester coating (thickness 80 m) Excellent resistance to corrosion and chemical agents Reversible door 4-point automatic locking mechanism with double bar For two-door cabinets , double bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable-entry plates to be ordered separately) Removable rear panel Lifting rings To be ordered separately"
047200,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1200 mm Dimensions width: 600 mm Weight: 59 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047201,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1200 mm Dimensions width: 800 mm Weight: 69 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047202,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Height dimensions: 1800 mm Dimensions width: 400 mm Weight: 56 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047203,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1800 mm Dimensions width: 600 mm Weight: 71 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047204,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1800 mm Dimensions width: 800 mm Weight: 84 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047205,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Supplied with door centering Dimensions height: 1800 mm Dimensions width: 1000 mm Weight: 97 kg Number of doors: 1 General characteristics Altis cupboards  metalIP 55 assemblies according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047206,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1800 mm Dimensions width: 1000 mm Weight: 101 kg Number of doors: 2 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047207,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 1800 mm Dimensions width: 1200 mm Weight: 124 kg Number of doors: 2 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047208,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 2000 mm Dimensions width: 400 mm Weight: 66 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047209,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 2000 mm Dimensions width: 600 mm Weight: 89 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047210,"Technical characteristics Product characteristics Altis cabinets for distribution Prof. 1000 mm: please consult us Height: 2000 mm Width: 800 mm Depth: 400 mm Sheath with associated external cables width 400 mm: 0 472 08 General characteristics Distribution cabinets Altis  IP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119IK 10 according to EN / IEC 62262 standard (EN 50102), Nema 12, 12 K Textured polyester coating (page 60 m) Excellent resistance to corrosion and chemical agents Reversible 4-point automatic locking mechanism with double bar Low opening (cable-entry plates to be ordered separately) Removable rear panel Lifting rings and lugs to be ordered separately"
047211,"Technical characteristics Product characteristics Cabinets RAL 7035 Depth 400 mm Supplied with door centering Dimensions height: 2000 mm Dimensions width: 1000 mm Weight: 103.7 kg Number of doors: 1 General characteristics Cabinets Altis  assembled metalIP 55 according to standard EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047212,
047213,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 400 mm Dimensions height: 2000 mm Dimensions width: 1200 mm Weight: 135.2 kg Number of doors: 2 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047220,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1600 mm Dimensions width: 600 mm Weight: 70.4 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047221,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1600 mm Dimensions width: 800 mm Weight: 81 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047222,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1600 mm Dimensions width: 1200 mm Weight: 124.5 kg Number of doors: 2 General characteristics Altis  assemblable metal cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047223,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Height dimensions: 1800 mm Dimensions width: 400 mm Weight: 55 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047224,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 600 mm Weight: 74.3 kg Number of doors: 1 General characteristics Altis  assemblable metal cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047225,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 800 mm Weight: 86 kg Number of doors: 1 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047226,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Supplied with door centering Dimensions height: 1800 mm Dimensions width: 1000 mm Weight: 99.3 kg Number of doors: 1 General characteristics Cabinets Altis  assembled IP 55 according to standard EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047227,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 1800 mm Dimensions width: 1200 mm Weight: 131.4 kg Number of doors: 2 General characteristics Altis  assembled cabinets metalIP 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047228,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 400 mm Weight: 57.5 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047229,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 600 mm Weight: 79.2 kg Number of doors: 1 General characteristics Altis  assemblable metal cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047230,"Technical characteristics Product characteristics Altis cabinets for distribution Prof. 1000 mm: please consult us Height: 2000 mm Width: 800 mm Depth: 500 mm Sheath with associated external cables width 400 mm: 0 472 28 General characteristics Distribution cabinets Altis  IP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119IK 10 according to EN / IEC 62262 standard (EN 50102), Nema 12, 12 K Textured polyester coating (page 60 m) Excellent resistance to corrosion and chemical agents Reversible 4-point automatic locking mechanism with double bar Low opening (cable-entry plates to be ordered separately) Removable rear panel Lifting rings and lugs to be ordered separately"
047231,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Supplied with door centering Dimensions height: 2000 mm Dimensions width: 1000 mm Weight: 106 kg Number of doors: 1 General characteristics Altis cupboards  assemblable metalIP 55 according to standard EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047232,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 1000 mm Weight: 110.7 kg Number of doors: 2 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047233,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 1200 mm Weight: 138 kg Number of doors: 2 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529 standard, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047234,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 500 mm Dimensions height: 2000 mm Dimensions width: 1600 mm Weight: 147 kg Number of doors: 2 General characteristics Altis  metal assembliesIP 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047235,"Technical characteristics Product characteristics Profiles For clamping cables with reference flange. 0 347 38 Direct fixing on uprights, plates or the frame of assemblable cabinets For cabinets width 1600 mm order 2 profiles ref. 0 472 36Delivered with fixing device Zinc plated steel For cupboards width: 600 mm General characteristics Altis  cupboards - equipment"
047236,"Technical characteristics Product characteristics Profiles For clamping cables with reference flange. 0 347 38 Direct fixing on uprights, plates or the frame of assemblable cabinets For cabinets width 1600 mm order 2 profiles ref. 0 472 36Delivered with fixing device Zinc plated steel For cupboards width: 800/1600 mm General characteristics Altis  cupboards - equipment"
047237,"Technical characteristics Product characteristics Profiles For clamping cables with reference flange. 0 347 38 Direct fixing on uprights, plates or the frame of assemblable cabinets For cabinets width 1600 mm order 2 profiles ref. 0 472 36Delivered with fixing device Zinc plated steel For cupboards width: 1000 mm General characteristics Altis  cupboards - equipment"
047238,"Technical characteristics Product characteristics Profiles For clamping cables with reference flange. 0 347 38 Direct fixing on uprights, plates or the frame of assemblable cabinets For cabinets width 1600 mm order 2 profiles ref. 0 472 36 Delivered with fixing device Zinc plated steel For cupboards width: 1200 mm General characteristics Altis  cupboards - equipment"
047240,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 1200 mm Dimensions width: 600 mm Weight: 67.6 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047241,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 1200 mm Dimensions width: 800 mm Weight: 78.4 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047245,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 1600 mm Dimensions width: 800 mm Weight: 88.2 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
047247,"Technical characteristics Product characteristics Cabinets RAL 7035Depth 600 mm Dimensions height: 1800 mm Dimensions width: 600 mm Weight: 79.3 kg Number of doors: 1 General characteristics Altis  metal assemblable cabinets 55 according to EN / IEC 60529, LCIE n  74367-562119. IK 10 according to standard EN / IEC 62262, Nema 12, 12 K Textured polyester coating (thickness 60 m) Excellent resistance to corrosion and chemical agents. Reversible door 4-point automatic locking closure with double bar For two-door cupboards, double-bar closure without central pillar (left door locked with 2-point interior center handle) Low profile (cable entry plates separate order) Removable rear panel Lifting rings and lugs to be ordered separately"
